created_at,favorite_count,full_text,quote_count,reply_count,retweet_count,username,tokens,sentiment
Sun Sep 08 07:46:40 +0000 2024,0,azarine yang warna hijau trust me nder apik banget buat oily karena aku pakai itu,0,0,0,loavtzu,"['azarine', 'warna', 'hijau', 'trust', 'me', 'nder', 'apik', 'banget', 'oily', 'pakai']",Neutral
Sun Sep 08 07:40:31 +0000 2024,0,azarine turun harga temu azarine acne gentle cleansing foam ml harga rp dapat sekarang juga di shopee,0,0,0,enroseisback,"['azarine', 'turun', 'harga', 'temu', 'azarine', 'acne', 'gentle', 'cleansing', 'foam', 'ml', 'harga', 'rp', 'shopee']",Neutral
Sun Sep 08 07:32:07 +0000 2024,0,cek pamelo azarine hydrasoothe sunscreen gel spf sunscreen gel spf apa spf apa dengan harga rp dapat di shopee sekarang,0,0,0,silay,"['cek', 'pamelo', 'azarine', 'hydrasoothe', 'sunscreen', 'gel', 'spf', 'sunscreen', 'gel', 'spf', 'spf', 'harga', 'rp', 'shopee']",Neutral
Sun Sep 08 07:25:07 +0000 2024,0,somethinc saja baguus pwol pakai azarine enggak ngaruh,0,0,0,lkussuma2,"['somethinc', 'baguus', 'pwol', 'pakai', 'azarine', 'enggak_ngaruh']",Negative
Sun Sep 08 07:17:33 +0000 2024,0,kan memang benar lnd sama wts tuh mirip banget jir,0,0,0,ssailerrmun,"['lnd', 'wts', 'tuh', 'banget', 'jir']",Neutral
Sun Sep 08 07:16:07 +0000 2024,0,harus penampang lintang bujur gue begini ya kemarin,0,1,0,ssailerrmun,"['penampang', 'lintang', 'bujur', 'gue', 'ya', 'kemarin']",Neutral
Sun Sep 08 07:15:39 +0000 2024,0,anjr rajin banget yaallah,0,0,0,ssailerrmun,"['anjr', 'rajin', 'banget', 'yaallah']",Neutral
Sun Sep 08 07:14:03 +0000 2024,0,the real kenyang bego ini mah habis kenyang bego,0,1,0,ssailerrmun,"['the', 'real', 'kenyang', 'bego', 'mah', 'habis', 'kenyang', 'bego']",Neutral
Sun Sep 08 07:13:49 +0000 2024,0,tahi kenyang kagak goblok iya,0,0,0,ssailerrmun,"['tahi', 'kenyang', 'kagak', 'goblok', 'iya']",Neutral
Sun Sep 08 07:13:08 +0000 2024,0,etude house kali epepet sampai bela dulu bin ke sinciapo karena di indonesia belum ada hiks terus azarine kali epepet juga sampai langsung borong gegara epepet kalo plv apa ya medihil aku belum berani beli,0,0,0,ikanyeye___,"['etude', 'house', 'kali', 'epepet', 'bela', 'bin', 'sinciapo', 'indonesia', 'belum_ada', 'hiks', 'azarine', 'kali', 'epepet', 'langsung', 'borong', 'gegara', 'epepet', 'kalo', 'plv', 'ya', 'medihil', 'belum_berani', 'beli']",Neutral
Sun Sep 08 07:12:38 +0000 2024,0,anjr siapa yang mau ini,0,0,0,ssailerrmun,['anjr'],Neutral
Sun Sep 08 07:11:14 +0000 2024,0,kata gue mah sekarang mending jadi orang jahat saja ya biar enggak sakit,0,0,0,ssailerrmun,"['gue', 'mah', 'mending', 'orang', 'jahat', 'ya', 'biar', 'enggak_sakit']",Neutral
Sun Sep 08 07:11:01 +0000 2024,0,azarine blackhead remover mask ml cek harga,0,1,0,txtdronline,"['azarine', 'blackhead', 'remover', 'mask', 'ml', 'cek', 'harga']",Neutral
Sun Sep 08 07:10:33 +0000 2024,0,shade apa yang azarine,0,1,0,lillylawyer,"['shade', 'azarine']",Neutral
Sun Sep 08 07:09:37 +0000 2024,0,azarine cosrx sudah coba,0,1,0,Yutak,"['azarine', 'cosrx', 'coba']",Neutral
Sun Sep 08 07:07:21 +0000 2024,0,malas ngerjain tugas,0,0,0,ssailerrmun,"['malas', 'ngerjain', 'tugas']",Neutral
Sun Sep 08 07:07:11 +0000 2024,0,kapai ya gue sekarang,1,0,0,ssailerrmun,"['kapai', 'ya', 'gue']",Neutral
Sun Sep 08 07:03:02 +0000 2024,0,aku pakai azarine lumayan sih nder hari sudah kering,0,0,0,daisyyismine,"['pakai', 'azarine', 'lumayan', 'sih', 'nder', 'kering']",Positive
Sun Sep 08 06:57:50 +0000 2024,0,aku pakai azarine,0,0,0,loeyraa___,"['pakai', 'azarine']",Neutral
Sun Sep 08 06:50:07 +0000 2024,0,atau azarine begitu ya,0,0,0,xclrchs,"['azarine', 'ya']",Neutral
Sun Sep 08 04:31:08 +0000 2024,0,azarine cocok sih di aku,0,1,0,girlszic,"['azarine', 'cocok', 'sih']",Positive
Sun Sep 08 04:21:08 +0000 2024,1,aku pertama kali punya jerawat gede gaban dan gelap tapi kayak masih benjol aku kompres pakai acne serum azarine huhuhu agak kempes,0,2,0,enroseisback,"['kali', 'jerawat', 'gede', 'gaban', 'gelap', 'kayak', 'benjol', 'kompres', 'pakai', 'acne', 'serum', 'azarine', 'huhuhu', 'kempes']",Positive
Sun Sep 08 04:10:04 +0000 2024,0,aku lagi suka pakai yang azarine shadenya aku suka semua terus enak enggak bikin keringg,0,0,0,sunfloliz,"['suka', 'pakai', 'azarine', 'shadenya', 'suka', 'enak', 'enggak_bikin', 'keringg']",Positive
Sun Sep 08 04:01:25 +0000 2024,0,aku pakai azarine yang cicamide barier,0,1,0,eunse0k1tty,"['pakai', 'azarine', 'cicamide', 'barier']",Neutral
Sun Sep 08 03:38:00 +0000 2024,1,wts preloved moisturizer azarine biru intense luminious ke jogja feel free buat tanya tanya dm saja,1,1,1,caprilovecorn,"['wts', 'preloved', 'moisturizer', 'azarine', 'biru', 'intense', 'luminious', 'jogja', 'feel', 'free', 'dm']",Neutral
Sun Sep 08 02:49:20 +0000 2024,0,anjr faris lari bareng delvin,0,1,0,ssailerrmun,"['anjr', 'faris', 'lari', 'bareng', 'delvin']",Neutral
Sun Sep 08 02:15:11 +0000 2024,0,bhayqwjth cek azarine hydrasoothe sunscreen gel spf apa sunscreen kulit minyak jerawat ml dengan harga rp dapat di shopee sekarang,0,0,0,rahma83754,"['bhayqwjth', 'cek', 'azarine', 'hydrasoothe', 'sunscreen', 'gel', 'spf', 'sunscreen', 'kulit', 'minyak', 'jerawat', 'ml', 'harga', 'rp', 'shopee']",Negative
Sun Sep 08 01:50:44 +0000 2024,1,wts sell jual skincare pakai up murah besok bisa keep besok asal enggak hit n run cosrx sali fw ke after diskon svid ss ungu skintific ke belum after voc body butter ke belum after voc di gambar belum after voc facetology originote elformula mop luxcrime avoskin azarine,0,0,2,kooxkmin,"['wts', 'sell', 'jual', 'skincare', 'pakai', 'up', 'murah', 'besok', 'keep', 'besok', 'enggak_hit', 'n', 'run', 'cosrx', 'sali', 'fw', 'after', 'diskon', 'svid', 'ss', 'ungu', 'skintific', 'belum_after', 'voc', 'body', 'butter', 'belum_after', 'voc', 'gambar', 'belum_after', 'voc', 'facetology', 'originote', 'elformula', 'mop', 'luxcrime', 'avoskin', 'azarine']",Positive
Sun Sep 08 01:39:16 +0000 2024,1,buru buka tokped enggak sih beli serum azarine enggak sampai perak,0,3,0,saintcrs,"['buru', 'buka', 'tokped', 'enggak_sih', 'beli', 'serum', 'azarine', 'enggak_sampai', 'perak']",Neutral
Sun Sep 08 01:31:57 +0000 2024,1,ih lucu,0,0,0,ssailerrmun,"['ih', 'lucu']",Neutral
Sun Sep 08 01:28:13 +0000 2024,0,pada enggak erti kocakk,0,0,0,ssailerrmun,"['enggak_erti', 'kocakk']",Neutral
Sun Sep 08 01:26:21 +0000 2024,1,aku pakai focallure ombre sama nya azarine aku baru saja cowok focallure lagi soal sudah habis itu,0,0,0,ulookscrazy,"['pakai', 'focallure', 'ombre', 'nya', 'azarine', 'cowok', 'focallure', 'habis']",Neutral
Sun Sep 08 00:53:11 +0000 2024,0,sini nder aku lagi open jastip azarine langsung ready,0,0,0,itsmee_tity,"['nder', 'open', 'jastip', 'azarine', 'langsung', 'ready']",Neutral
Sun Sep 08 00:22:33 +0000 2024,0,aku sunscren azarine,0,0,0,panjxat,"['sunscren', 'azarine']",Neutral
Mon Sep 16 20:52:16 +0000 2024,0,aku pakai azarine yang radiance bagus banget utama buat tipe kulit yang oily soalny bisa ngontrol minyak lebih,0,1,0,urfavdiraa,"['pakai', 'azarine', 'radiance', 'bagus', 'banget', 'utama', 'tipe', 'kulit', 'oily', 'soalny', 'ngontrol', 'minyak']",Positive
Mon Sep 16 19:41:53 +0000 2024,20,at azarine event ini malaysia jumpa leeminho cara,1,0,8,WeAreMinoz,"['at', 'azarine', 'event', 'malaysia', 'jumpa', 'leeminho']",Neutral
Mon Sep 16 19:29:38 +0000 2024,21,at azarine event ini malaysia jumpa leeminho cara,0,0,5,WeAreMinoz,"['at', 'azarine', 'event', 'malaysia', 'jumpa', 'leeminho']",Neutral
Mon Sep 16 19:28:10 +0000 2024,22,at azarine event ini malaysia jumpa leeminho cara,0,0,6,WeAreMinoz,"['at', 'azarine', 'event', 'malaysia', 'jumpa', 'leeminho']",Neutral
Mon Sep 16 19:15:46 +0000 2024,13,video at azarine event ini malaysia jumpa leeminho,0,0,2,WeAreMinoz,"['video', 'at', 'azarine', 'event', 'malaysia', 'jumpa', 'leeminho']",Neutral
Mon Sep 16 19:07:36 +0000 2024,33,at azarine event ini malaysia jumpa leeminho,0,1,8,WeAreMinoz,"['at', 'azarine', 'event', 'malaysia', 'jumpa', 'leeminho']",Neutral
Mon Sep 16 17:49:01 +0000 2024,0,face wash senka sakura moist skintific biru amp cosrx sunscreen azarine hijau,0,0,0,congxrat,"['face', 'wash', 'senka', 'sakura', 'moist', 'skintific', 'biru', 'amp', 'cosrx', 'sunscreen', 'azarine', 'hijau']",Neutral
Mon Sep 16 17:39:45 +0000 2024,0,aku pakai azarine bagus,0,0,0,oncewnd,"['pakai', 'azarine', 'bagus']",Positive
Mon Sep 16 17:06:42 +0000 2024,0,temu clearance sale azarine cbd ampoule bubble on me mask primer makeup series hair spa aloe vera ml harga rp dapat sekarang juga di shopee,0,0,0,diskonandong,"['temu', 'clearance', 'sale', 'azarine', 'cbd', 'ampoule', 'bubble', 'on', 'me', 'mask', 'primer', 'makeup', 'series', 'hair', 'spa', 'aloe', 'vera', 'ml', 'harga', 'rp', 'shopee']",Neutral
Mon Sep 16 17:06:01 +0000 2024,0,temu azarine micellar water ml bersih wajah daily heavy pakai up untuk semua jenis kulit dengan ceramide pakai up remover harga rp dapat sekarang juga di shopee,0,0,0,diskonandong,"['temu', 'azarine', 'micellar', 'water', 'ml', 'bersih', 'wajah', 'daily', 'heavy', 'pakai', 'up', 'jenis', 'kulit', 'ceramide', 'pakai', 'up', 'remover', 'harga', 'rp', 'shopee']",Neutral
Mon Sep 16 17:05:31 +0000 2024,0,temu azarine active bright brightening creamy facial foam gr harga rp dapat sekarang juga di shopee,0,0,0,diskonandong,"['temu', 'azarine', 'active', 'bright', 'brightening', 'creamy', 'facial', 'foam', 'gr', 'harga', 'rp', 'shopee']",Neutral
Mon Sep 16 17:05:10 +0000 2024,0,temu azarine acne spot serum obat totol jerawat ml harga rp dapat sekarang juga di shopee,0,0,0,diskonandong,"['temu', 'azarine', 'acne', 'spot', 'serum', 'obat', 'totol', 'jerawat', 'ml', 'harga', 'rp', 'shopee']",Neutral
Mon Sep 16 17:04:48 +0000 2024,0,temu azarine calm my acne sunscreen moisturiser spf apa lolos uji invivo invitro sunscreen gel untuk kulit minyak jerawat sensitif ml harga rp dapat sekarang juga di shopee,0,0,0,diskonandong,"['temu', 'azarine', 'calm', 'my', 'acne', 'sunscreen', 'moisturiser', 'spf', 'lolos', 'uji', 'invivo', 'invitro', 'sunscreen', 'gel', 'kulit', 'minyak', 'jerawat', 'sensitif', 'ml', 'harga', 'rp', 'shopee']",Neutral
Mon Sep 16 17:04:24 +0000 2024,0,temu azarine acne gentle cleansing foam ml harga rp dapat sekarang juga di shopee,0,0,0,diskonandong,"['temu', 'azarine', 'acne', 'gentle', 'cleansing', 'foam', 'ml', 'harga', 'rp', 'shopee']",Neutral
Mon Sep 16 16:48:05 +0000 2024,0,ss azarine skin tint wardah eyeliner hanasui cuma pakai itu saja soal hidup makin urus sendiri makin berat cantik tidak perlu yang penting bisa tahan hidup,0,0,0,flowdaisy__,"['ss', 'azarine', 'skin', 'tint', 'wardah', 'eyeliner', 'hanasui', 'pakai', 'hidup', 'urus', 'berat', 'cantik', 'tidak_perlu', 'tahan', 'hidup']",Neutral
Mon Sep 16 16:45:30 +0000 2024,1,azarine sunscreen isi turun harga ambil di live toko temu twin pack gel azarine hydrasoothe sunscreen gel spf apa xml lolos uji invivo invitro harga rp dapat sekarang juga di shopee,0,0,0,enroseisback,"['azarine', 'sunscreen', 'isi', 'turun', 'harga', 'ambil', 'live', 'toko', 'temu', 'twin', 'pack', 'gel', 'azarine', 'hydrasoothe', 'sunscreen', 'gel', 'spf', 'xml', 'lolos', 'uji', 'invivo', 'invitro', 'harga', 'rp', 'shopee']",Neutral
Mon Sep 16 16:43:29 +0000 2024,0,azarine tinted lip balm turun harga ambil di live toko temu azarine tinted lippiecable balm series enggak lip balm moisturizing long lasting extra lightweight with uv filter harga rp dapat sekarang juga di shopee,0,0,0,enroseisback,"['azarine', 'tinted', 'lip', 'balm', 'turun', 'harga', 'ambil', 'live', 'toko', 'temu', 'azarine', 'tinted', 'lippiecable', 'balm', 'series', 'enggak_lip', 'balm', 'moisturizing', 'long', 'lasting', 'extra', 'lightweight', 'with', 'uv', 'filter', 'harga', 'rp', 'shopee']",Neutral
Mon Sep 16 16:40:24 +0000 2024,0,azarine sunscreen spray turun harga ambil di live toko temu azarine ceraspray sunscreen spray spf apa with cooling sensation ml uv defender uv protector sunscreen mist harga rp dapat sekarang juga di shopee,0,0,0,enroseisback,"['azarine', 'sunscreen', 'spray', 'turun', 'harga', 'ambil', 'live', 'toko', 'temu', 'azarine', 'ceraspray', 'sunscreen', 'spray', 'spf', 'with', 'cooling', 'sensation', 'ml', 'uv', 'defender', 'uv', 'protector', 'sunscreen', 'mist', 'harga', 'rp', 'shopee']",Neutral
Mon Sep 16 16:35:08 +0000 2024,0,azarine brightening cglow serum turun harga ambil di live toko temu azarine kali marvel brightening cglow serum ml harga rp dapat sekarang juga di shopee,0,0,0,enroseisback,"['azarine', 'brightening', 'cglow', 'serum', 'turun', 'harga', 'ambil', 'live', 'toko', 'temu', 'azarine', 'kali', 'marvel', 'brightening', 'cglow', 'serum', 'ml', 'harga', 'rp', 'shopee']",Neutral
Mon Sep 16 16:29:14 +0000 2024,0,skinaqua putih goute sok match ini my skintone tapi pengin ganti revlon deh mau habis pengin ganti yang enggak boikot liptint azarine salah shade aku jdiin blush sulit banget ngeblend bcs bukan liq blush pinkflash deh tahun tapi belum habis jrg pakai,0,0,0,cryaftermath,"['skinaqua', 'putih', 'goute', 'sok', 'match', 'my', 'skintone', 'pengin', 'ganti', 'revlon', 'deh', 'habis', 'pengin', 'ganti', 'enggak_boikot', 'liptint', 'azarine', 'salah', 'shade', 'jdiin', 'blush', 'sulit', 'banget', 'ngeblend', 'bcs', 'bukan_liq', 'blush', 'pinkflash', 'deh', 'belum_habis', 'jrg', 'pakai']",Neutral
Mon Sep 16 16:17:56 +0000 2024,0,ss azarine cushion skintific makeover loosepowder azzura mascara hanasui sisa pakai lipstik,0,0,0,mynameizgie,"['ss', 'azarine', 'cushion', 'skintific', 'makeover', 'loosepowder', 'azzura', 'mascara', 'hanasui', 'sisa', 'pakai', 'lipstik']",Neutral
Mon Sep 16 14:04:41 +0000 2024,0,aku maulid sayang,0,0,0,ssailerrmun,"['maulid', 'sayang']",Neutral
Mon Sep 16 13:55:05 +0000 2024,0,biar nular pintar besok ku ganti azarine dermies facetology dan implora ikut axel dan sandy,0,0,0,liberumvolo,"['biar', 'nular', 'pintar', 'besok', 'ku', 'ganti', 'azarine', 'dermies', 'facetology', 'implora', 'axel', 'sandy']",Neutral
Mon Sep 16 13:53:40 +0000 2024,0,gue bosennnnnn minggu lagi uts,0,0,0,ssailerrmun,"['gue', 'bosennnnnn', 'minggu', 'uts']",Neutral
Mon Sep 16 13:51:39 +0000 2024,0,coba lu belah dada gue gue kangen banget sama teman gue jir lah,1,0,0,ssailerrmun,"['coba', 'lu', 'belah', 'dada', 'gue', 'gue', 'kangen', 'banget', 'teman', 'gue', 'jir']",Neutral
Mon Sep 16 13:50:33 +0000 2024,1,yang cocok di aku kahf dan azarine,0,0,0,yantohkun,"['cocok', 'kahf', 'azarine']",Positive
Mon Sep 16 13:48:58 +0000 2024,1,ini siapa ya,0,0,0,ssailerrmun,['ya'],Neutral
Mon Sep 16 13:47:50 +0000 2024,0,coba lu belah dada gue gue cinta mati sama gizi,0,0,0,ssailerrmun,"['coba', 'lu', 'belah', 'dada', 'gue', 'gue', 'cinta', 'mati', 'gizi']",Neutral
Mon Sep 16 13:46:01 +0000 2024,1,azarine yang ijo bagus di aku,0,1,0,rrosycheeked,"['azarine', 'ijo', 'bagus']",Positive
Mon Sep 16 13:41:51 +0000 2024,0,ngapo sih sunscreen mahalmahal nian azarine yang masuk murah be masih kembang kempis nak beliny lagi pas habis,0,0,0,syelsegadinda,"['ngapo', 'sih', 'sunscreen', 'mahalmahal', 'nian', 'azarine', 'masuk', 'murah', 'be', 'kembang', 'kempis', 'nak', 'beliny', 'pas', 'habis']",Negative
Mon Sep 16 13:41:24 +0000 2024,0,dulu aku pakai azarine yang pink radiat apa begitu itu bisa kecil di aku tapi karena aku malas jadi balik lagi,0,1,0,absjidatoppa,"['pakai', 'azarine', 'pink', 'radiat', 'malas']",Neutral
Mon Sep 16 13:34:13 +0000 2024,0,pakai azarine apa you ya,0,0,0,LONED3STRUCTOR,"['pakai', 'azarine', 'you', 'ya']",Neutral
Mon Sep 16 13:32:20 +0000 2024,0,bisa banget tapi ingat karena skincare tuh cocokcocokan harus sabar buat nemu produk yang cocok muka nah kalo buat produk exfo yang mula friendly aku saran yang azarinecosrx fia bentuk toner,0,0,0,onstarmark,"['banget', 'skincare', 'tuh', 'cocokcocokan', 'sabar', 'nemu', 'produk', 'cocok', 'muka', 'kalo', 'produk', 'exfo', 'friendly', 'saran', 'azarinecosrx', 'fia', 'bentuk', 'toner']",Positive
Mon Sep 16 13:27:04 +0000 2024,0,ku makee azarine tipe kulit ku sensitive,0,1,0,gosatoruuu,"['ku', 'makee', 'azarine', 'tipe', 'kulit', 'ku', 'sensitive']",Neutral
Mon Sep 16 13:21:33 +0000 2024,0,madamegee sumpah guah itu kasih sodara terus nyata bagus tapi sekarang gue gi coba azarine,0,1,0,sourblet,"['madamegee', 'sumpah', 'guah', 'kasih', 'sodara', 'nyata', 'bagus', 'gue', 'gi', 'coba', 'azarine']",Neutral
Mon Sep 16 13:15:02 +0000 2024,18,tenks bawa kiter,0,0,10,honeyitsmimi,"['tenks', 'bawa', 'kiter']",Neutral
Mon Sep 16 13:13:24 +0000 2024,0,sering banget soldout nih retinolnya azarine,0,0,0,diveppie,"['banget', 'soldout', 'nih', 'retinolnya', 'azarine']",Neutral
Mon Sep 16 13:11:11 +0000 2024,0,duh serum azarine semua bagus banget,0,0,0,reviewbydica,"['duh', 'serum', 'azarine', 'bagus', 'banget']",Positive
Mon Sep 16 13:10:48 +0000 2024,0,dulu ingat di ig ada ini kalo ss ku pakai skinaqua azarine atau facetology cocok itu aku enggak mulus karena genetik tapi seengaknya harus rawat,0,0,0,elz_ein,"['ig', 'kalo', 'ss', 'ku', 'pakai', 'skinaqua', 'azarine', 'facetology', 'cocok', 'enggak_mulus', 'genetik', 'seengaknya', 'rawat']",Positive
Mon Sep 16 12:17:25 +0000 2024,0,ini roma kelapa sama azarine boyong lee minho ke malay berapa duit dia datang untuk event di hongkong bayar sama apalagi sekarang,0,1,0,hey_b_94,"['roma', 'kelapa', 'azarine', 'boyong', 'lee', 'minho', 'malay', 'duit', 'event', 'hongkong', 'bayar']",Neutral
Mon Sep 16 12:10:52 +0000 2024,4,kupon on cuma laku sampai jam wib kupon sudah otomatis tempel diskon sd ribu minbel ribu beauty and care wings etalase awat tubuh dan cantik brand ada alchemist fragrance azarine cosmetics,1,0,2,pemburupromo28,"['kupon', 'on', 'laku', 'jam', 'wib', 'kupon', 'otomatis', 'tempel', 'diskon', 'sd', 'ribu', 'minbel', 'ribu', 'beauty', 'and', 'care', 'wings', 'etalase', 'awat', 'tubuh', 'cantik', 'brand', 'alchemist', 'fragrance', 'azarine', 'cosmetics']",Neutral
Mon Sep 16 12:06:43 +0000 2024,0,aku baru banget beli azarine tadi jadi belum kucobaaa kalo bnb kena angin doang hilang,0,1,0,Foecalors,"['banget', 'beli', 'azarine', 'belum_kucobaaa', 'kalo', 'bnb', 'kena', 'angin', 'doang', 'hilang']",Neutral
Mon Sep 16 12:00:26 +0000 2024,0,acnaway azarine gladglow yang banyak buzzernya,0,0,0,orangterbejo,"['acnaway', 'azarine', 'gladglow', 'buzzernya']",Neutral
Mon Sep 16 12:00:15 +0000 2024,0,wts azarine sunscreen ke saja telah voc svid yuk guys serbu mau ngabisin stockk exp,0,1,0,gramdig,"['wts', 'azarine', 'sunscreen', 'voc', 'svid', 'yuk', 'guys', 'serbu', 'ngabisin', 'stockk', 'exp']",Neutral
Mon Sep 16 11:57:16 +0000 2024,0,sudah umur gin memang yang cari pasti serum retinol buat ngurangin fine les dan kerut yang aku suka retinol smooth glowing serum azarine tekstur thick tapi pas di spread ke wajah langsung cair enggak bikin sumuk jadi kalo timpa pakai moisturizer masih aman,0,1,0,duniaskinker,"['umur', 'gin', 'cari', 'serum', 'retinol', 'ngurangin', 'fine', 'les', 'kerut', 'suka', 'retinol', 'smooth', 'glowing', 'serum', 'azarine', 'tekstur', 'thick', 'pas', 'spread', 'wajah', 'langsung', 'cair', 'enggak_bikin', 'sumuk', 'kalo', 'timpa', 'pakai', 'moisturizer', 'aman']",Positive
Mon Sep 16 11:57:08 +0000 2024,0,akhir serum retinol smooth glowing serum azarine restock juga guyss serum retinol satu ini kali lebih kuat dari serum retinol biasa punya anti oksidan yang tinggi dan ada kandung ceramide juga,0,1,0,duniaskinker,"['serum', 'retinol', 'smooth', 'glowing', 'serum', 'azarine', 'restock', 'guyss', 'serum', 'retinol', 'kali', 'kuat', 'serum', 'retinol', 'anti', 'oksidan', 'kandung', 'ceramide']",Positive
Mon Sep 16 11:46:10 +0000 2024,0,ini lewat pas aku sudah cowok padahal itu ss azarine nya murah,0,0,0,Na_Vante555,"['pas', 'cowok', 'ss', 'azarine', 'nya', 'murah']",Positive
Mon Sep 16 11:46:05 +0000 2024,0,istana jamin enggak ada cawecawe jokowi di kisruh dualisme kadin,0,0,0,ayuzrine,"['istana', 'jamin', 'enggak_ada', 'cawecawe', 'jokowi', 'kisruh', 'dualisme', 'kadin']",Neutral
Mon Sep 16 11:37:20 +0000 2024,0,pengin,0,0,0,ssailerrmun,['pengin'],Neutral
Mon Sep 16 11:34:18 +0000 2024,0,cekek enggak,0,0,0,ssailerrmun,['cekek'],Neutral
Mon Sep 16 11:33:50 +0000 2024,0,kamu mau ambil kapan ay,0,1,0,ssailerrmun,"['ambil', 'ay']",Neutral
Mon Sep 16 11:19:19 +0000 2024,0,cek azarine tinted lippie cake lip tint ala korea longlasting hydrating extra moisturizing ml dengan harga rp dapat di shopee sekarang,0,0,0,mochimykitty,"['cek', 'azarine', 'tinted', 'lippie', 'cake', 'lip', 'tint', 'ala', 'korea', 'longlasting', 'hydrating', 'extra', 'moisturizing', 'ml', 'harga', 'rp', 'shopee']",Neutral
Mon Sep 16 11:19:04 +0000 2024,0,cek azarine body guard moisturizer sunscreen serum spf apa sunblock badan lolos uji invivo invitro ml dengan harga rp dapat di shopee sekarang,0,0,0,mochimykitty,"['cek', 'azarine', 'body', 'guard', 'moisturizer', 'sunscreen', 'serum', 'spf', 'sunblock', 'badan', 'lolos', 'uji', 'invivo', 'invitro', 'ml', 'harga', 'rp', 'shopee']",Neutral
Mon Sep 16 11:12:04 +0000 2024,0,buku bts maksud bukan kpop,0,0,0,ssailerrmun,"['buku', 'bts', 'maksud', 'bukan_kpop']",Neutral
Mon Sep 16 11:11:09 +0000 2024,0,stop meminta cari cowok lo itu cuma mau younghoon stop meminta cari cowok lo itu cuma mau younghoon stop meminta cari cowok lo itu cuma mau younghoon stop meminta cari cowok lo itu cuma mau younghoon,0,0,0,ssailerrmun,"['stop', 'cari', 'cowok', 'lo', 'younghoon', 'stop', 'cari', 'cowok', 'lo', 'younghoon', 'stop', 'cari', 'cowok', 'lo', 'younghoon', 'stop', 'cari', 'cowok', 'lo', 'younghoon']",Neutral
Mon Sep 16 11:09:16 +0000 2024,1,sudah enggak excited gue lihat bts lama bejir sudah basi,0,2,0,ssailerrmun,"['enggak_excited', 'gue', 'lihat', 'bts', 'bejir', 'basi']",Neutral
Mon Sep 16 11:07:17 +0000 2024,0,ril bang,0,0,0,ssailerrmun,"['ril', 'bang']",Neutral
Mon Sep 16 11:06:06 +0000 2024,0,tetap setia sama lip tint azarine sama hanasui yang vinyl ink itu kalau mau yang glossy glossy,0,0,0,Trancedens,"['setia', 'lip', 'tint', 'azarine', 'hanasui', 'vinyl', 'ink', 'glossy', 'glossy']",Positive
Mon Sep 16 10:53:10 +0000 2024,0,azarine sunscreen isi turun harga ambil di live temu twin pack gel azarine hydrasoothe sunscreen gel spf apa xml lolos uji invivo invitro harga rp dapat sekarang juga di shopee,0,0,0,enroseisback,"['azarine', 'sunscreen', 'isi', 'turun', 'harga', 'ambil', 'live', 'temu', 'twin', 'pack', 'gel', 'azarine', 'hydrasoothe', 'sunscreen', 'gel', 'spf', 'xml', 'lolos', 'uji', 'invivo', 'invitro', 'harga', 'rp', 'shopee']",Neutral
Mon Sep 16 10:50:06 +0000 2024,1,azarine tinted lip balm turun harga ambil di live temu azarine tinted lippiecable balm series enggak lip balm moisturizing long lasting extra lightweight with uv filter harga rp dapat sekarang juga di shopee,0,0,0,enroseisback,"['azarine', 'tinted', 'lip', 'balm', 'turun', 'harga', 'ambil', 'live', 'temu', 'azarine', 'tinted', 'lippiecable', 'balm', 'series', 'enggak_lip', 'balm', 'moisturizing', 'long', 'lasting', 'extra', 'lightweight', 'with', 'uv', 'filter', 'harga', 'rp', 'shopee']",Neutral
Mon Sep 16 10:47:04 +0000 2024,0,anime apalagi ini anjay,0,0,0,ssailerrmun,"['anime', 'anjay']",Neutral
Mon Sep 16 10:45:28 +0000 2024,0,azarine sunscreen spray turun harga ambil di live temu azarine ceraspray sunscreen spray spf apa with cooling sensation ml uv defender uv protector outdoor sunscreen mist harga rp dapat sekarang juga di shopee,0,0,0,enroseisback,"['azarine', 'sunscreen', 'spray', 'turun', 'harga', 'ambil', 'live', 'temu', 'azarine', 'ceraspray', 'sunscreen', 'spray', 'spf', 'with', 'cooling', 'sensation', 'ml', 'uv', 'defender', 'uv', 'protector', 'outdoor', 'sunscreen', 'mist', 'harga', 'rp', 'shopee']",Neutral
Mon Sep 16 10:23:18 +0000 2024,0,bangsatgakmau tonton lagi gue,0,0,0,ssailerrmun,"['bangsatgakmau', 'tonton', 'gue']",Neutral
Mon Sep 16 10:15:35 +0000 2024,0,halo aku mau tawar ini siapa tau ada yang minat boleh dm ya cowok dom bandar lampung t wts nivea body lotion senka facial wardah sunscreen eyeshadow pinkflash toner azarine bedak two way cake,0,1,0,redveylvet,"['halo', 'tawar', 'tau', 'minat', 'dm', 'ya', 'cowok', 'dom', 'bandar', 'lampung', 't', 'wts', 'nivea', 'body', 'lotion', 'senka', 'facial', 'wardah', 'sunscreen', 'eyeshadow', 'pinkflash', 'toner', 'azarine', 'bedak', 'two', 'way', 'cake']",Neutral
